participant,item,correct,Test_Time,Interval
5076,3,1,AM,Immediate
5076,4,0,AM,Immediate
5076,5,1,AM,Immediate
5076,6,0,AM,Immediate
5076,7,1,AM,Immediate
5076,8,0,AM,Immediate
5076,9,1,AM,Immediate
5076,10,0,AM,Immediate
5076,11,0,AM,Immediate
5076,12,0,AM,Immediate
5076,13,0,AM,Immediate
5076,14,0,AM,Immediate
5076,15,1,AM,Immediate
5076,16,0,AM,Immediate
5076,17,0,AM,Immediate
5076,18,0,AM,Immediate
5076,19,1,AM,Immediate
5076,20,1,AM,Immediate
5077,1,0,AM,Immediate
5077,2,1,AM,Immediate
5077,3,1,AM,Immediate
5077,4,1,AM,Immediate
5077,5,0,AM,Immediate
5077,6,0,AM,Immediate
5077,7,1,AM,Immediate
5077,8,1,AM,Immediate
5077,9,1,AM,Immediate
5077,10,1,AM,Immediate
5077,11,1,AM,Immediate
5077,12,0,AM,Immediate
5077,13,1,AM,Immediate
5077,14,1,AM,Immediate
5077,15,0,AM,Immediate
5077,16,0,AM,Immediate
5077,17,0,AM,Immediate
5077,18,0,AM,Immediate
5077,19,1,AM,Immediate
5077,20,0,AM,Immediate
5078,1,0,AM,Immediate
5078,2,1,AM,Immediate
5078,3,1,AM,Immediate
5078,4,0,AM,Immediate
5078,5,1,AM,Immediate
5078,6,1,AM,Immediate
5078,7,0,AM,Immediate
5078,8,1,AM,Immediate
5078,9,0,AM,Immediate
5078,10,1,AM,Immediate
5078,11,1,AM,Immediate
5078,12,1,AM,Immediate
5078,13,1,AM,Immediate
5078,14,1,AM,Immediate
5078,15,1,AM,Immediate
5078,16,0,AM,Immediate
5078,17,1,AM,Immediate
5078,18,1,AM,Immediate
5078,19,1,AM,Immediate
5078,20,0,AM,Immediate
5079,1,0,AM,Immediate
5079,2,0,AM,Immediate
5079,3,0,AM,Immediate
5079,4,0,AM,Immediate
5079,5,1,AM,Immediate
5079,6,0,AM,Immediate
5079,7,0,AM,Immediate
5079,8,0,AM,Immediate
5079,9,1,AM,Immediate
5079,10,1,AM,Immediate
5079,11,1,AM,Immediate
5079,12,0,AM,Immediate
5079,13,0,AM,Immediate
5079,14,1,AM,Immediate
5079,15,1,AM,Immediate
5079,16,0,AM,Immediate
5079,17,1,AM,Immediate
5079,18,0,AM,Immediate
5079,19,0,AM,Immediate
5079,20,0,AM,Immediate
5080,1,1,AM,Immediate
5080,2,1,AM,Immediate
5080,3,0,AM,Immediate
5080,4,0,AM,Immediate
5080,5,1,AM,Immediate
5080,6,0,AM,Immediate
5080,7,1,AM,Immediate
5080,8,1,AM,Immediate
5080,9,0,AM,Immediate
5080,10,0,AM,Immediate
5080,11,0,AM,Immediate
5080,12,0,AM,Immediate
5080,13,0,AM,Immediate
5080,14,0,AM,Immediate
5080,15,0,AM,Immediate
5080,16,1,AM,Immediate
5080,17,0,AM,Immediate
5080,18,0,AM,Immediate
5080,19,0,AM,Immediate
5080,20,0,AM,Immediate
5081,1,0,AM,Immediate
5081,2,1,AM,Immediate
5081,3,1,AM,Immediate
5081,4,1,AM,Immediate
5081,5,1,AM,Immediate
5081,6,0,AM,Immediate
5081,7,0,AM,Immediate
5081,8,1,AM,Immediate
5081,9,0,AM,Immediate
5081,10,0,AM,Immediate
5081,11,0,AM,Immediate
5081,12,1,AM,Immediate
5081,13,1,AM,Immediate
5081,14,1,AM,Immediate
5081,15,1,AM,Immediate
5081,16,1,AM,Immediate
5081,17,1,AM,Immediate
5081,18,0,AM,Immediate
5081,19,1,AM,Immediate
5081,20,1,AM,Immediate
5082,1,1,AM,Immediate
5082,2,0,AM,Immediate
5082,3,0,AM,Immediate
5082,4,1,AM,Immediate
5082,5,1,AM,Immediate
5082,6,0,AM,Immediate
5082,7,0,AM,Immediate
5082,8,1,AM,Immediate
5082,9,0,AM,Immediate
5082,10,0,AM,Immediate
5082,11,0,AM,Immediate
5082,12,0,AM,Immediate
5082,13,1,AM,Immediate
5082,14,0,AM,Immediate
5082,15,0,AM,Immediate
5082,16,0,AM,Immediate
5082,17,1,AM,Immediate
5082,18,0,AM,Immediate
5082,19,0,AM,Immediate
5082,20,0,AM,Immediate
5083,1,0,AM,Immediate
5083,2,0,AM,Immediate
5083,3,1,AM,Immediate
5083,4,0,AM,Immediate
5083,5,1,AM,Immediate
5083,6,1,AM,Immediate
5083,7,0,AM,Immediate
5083,8,1,AM,Immediate
5083,9,1,AM,Immediate
5083,10,1,AM,Immediate
5083,11,0,AM,Immediate
5083,12,0,AM,Immediate
5083,13,0,AM,Immediate
5083,14,1,AM,Immediate
5083,15,0,AM,Immediate
5083,16,0,AM,Immediate
5083,17,0,AM,Immediate
5083,18,1,AM,Immediate
5083,19,0,AM,Immediate
5083,20,0,AM,Immediate
5084,1,0,AM,Immediate
5084,2,1,AM,Immediate
5084,3,0,AM,Immediate
5084,4,0,AM,Immediate
5084,5,0,AM,Immediate
5084,6,1,AM,Immediate
5084,7,1,AM,Immediate
5084,8,1,AM,Immediate
5084,9,1,AM,Immediate
5084,10,0,AM,Immediate
5084,11,1,AM,Immediate
5084,12,0,AM,Immediate
5084,13,1,AM,Immediate
5084,14,0,AM,Immediate
5084,15,1,AM,Immediate
5084,16,0,AM,Immediate
5084,17,1,AM,Immediate
5084,18,0,AM,Immediate
5084,19,0,AM,Immediate
5084,20,1,AM,Immediate
5085,1,0,AM,Immediate
5085,2,0,AM,Immediate
5085,3,0,AM,Immediate
5085,4,0,AM,Immediate
5085,5,1,AM,Immediate
5085,6,1,AM,Immediate
5085,7,0,AM,Immediate
5085,8,0,AM,Immediate
5085,9,0,AM,Immediate
5085,10,1,AM,Immediate
5085,11,0,AM,Immediate
5085,12,1,AM,Immediate
5085,13,1,AM,Immediate
5085,14,0,AM,Immediate
5085,15,0,AM,Immediate
5085,16,0,AM,Immediate
5085,17,0,AM,Immediate
5085,18,0,AM,Immediate
5085,19,1,AM,Immediate
5085,20,0,AM,Immediate
5086,1,1,AM,Immediate
5086,2,1,AM,Immediate
5086,3,1,AM,Immediate
5086,4,0,AM,Immediate
5086,5,1,AM,Immediate
5086,6,1,AM,Immediate
5086,7,1,AM,Immediate
5086,8,1,AM,Immediate
5086,9,1,AM,Immediate
5086,10,1,AM,Immediate
5086,11,1,AM,Immediate
5086,12,0,AM,Immediate
5086,13,0,AM,Immediate
5086,14,0,AM,Immediate
5086,15,0,AM,Immediate
5086,16,0,AM,Immediate
5086,17,0,AM,Immediate
5086,18,0,AM,Immediate
5086,19,0,AM,Immediate
5086,20,1,AM,Immediate
5087,1,1,AM,Immediate
5087,2,0,AM,Immediate
5087,3,1,AM,Immediate
5087,4,0,AM,Immediate
5087,5,1,AM,Immediate
5087,6,0,AM,Immediate
5087,7,0,AM,Immediate
5087,8,0,AM,Immediate
5087,9,1,AM,Immediate
5087,10,0,AM,Immediate
5087,11,0,AM,Immediate
5087,12,0,AM,Immediate
5087,13,1,AM,Immediate
5087,14,0,AM,Immediate
5087,15,0,AM,Immediate
5087,16,1,AM,Immediate
5087,17,0,AM,Immediate
5087,18,1,AM,Immediate
5087,19,0,AM,Immediate
5087,20,0,AM,Immediate
5088,1,0,AM,Immediate
5088,2,1,AM,Immediate
5088,3,1,AM,Immediate
5088,4,0,AM,Immediate
5088,5,0,AM,Immediate
5088,6,0,AM,Immediate
5088,7,0,AM,Immediate
5088,8,0,AM,Immediate
5088,9,0,AM,Immediate
5088,10,0,AM,Immediate
5088,11,1,AM,Immediate
5088,12,0,AM,Immediate
5088,13,0,AM,Immediate
5088,14,1,AM,Immediate
5088,15,0,AM,Immediate
5088,16,0,AM,Immediate
5088,17,0,AM,Immediate
5088,18,0,AM,Immediate
5088,19,0,AM,Immediate
5088,20,0,AM,Immediate
5089,1,0,AM,Immediate
5089,2,1,AM,Immediate
5089,3,1,AM,Immediate
5089,4,0,AM,Immediate
5089,5,0,AM,Immediate
5089,6,1,AM,Immediate
5089,7,1,AM,Immediate
5089,8,0,AM,Immediate
5089,9,0,AM,Immediate
5089,10,0,AM,Immediate
5089,11,0,AM,Immediate
5089,12,0,AM,Immediate
5089,13,1,AM,Immediate
5089,14,0,AM,Immediate
5089,15,1,AM,Immediate
5089,16,1,AM,Immediate
5089,17,0,AM,Immediate
5089,18,1,AM,Immediate
5089,19,0,AM,Immediate
5089,20,0,AM,Immediate
5090,1,1,AM,Immediate
5090,2,1,AM,Immediate
5090,3,0,AM,Immediate
5090,4,1,AM,Immediate
5090,5,0,AM,Immediate
5090,6,0,AM,Immediate
5090,7,0,AM,Immediate
5090,8,0,AM,Immediate
5090,9,0,AM,Immediate
5090,10,1,AM,Immediate
5090,11,0,AM,Immediate
5090,12,1,AM,Immediate
5090,13,1,AM,Immediate
5090,14,1,AM,Immediate
5090,15,0,AM,Immediate
5090,16,0,AM,Immediate
5090,17,1,AM,Immediate
5090,18,0,AM,Immediate
5090,19,0,AM,Immediate
5090,20,1,AM,Immediate
5091,1,1,AM,Immediate
5091,2,0,AM,Immediate
5091,3,1,AM,Immediate
5091,4,0,AM,Immediate
5091,5,0,AM,Immediate
5091,6,0,AM,Immediate
5091,7,0,AM,Immediate
5091,8,1,AM,Immediate
5091,9,1,AM,Immediate
5091,10,1,AM,Immediate
5091,11,1,AM,Immediate
5091,12,1,AM,Immediate
5091,13,0,AM,Immediate
5091,14,0,AM,Immediate
5091,15,0,AM,Immediate
5091,16,0,AM,Immediate
5091,17,0,AM,Immediate
5091,18,1,AM,Immediate
5091,19,0,AM,Immediate
5091,20,1,AM,Immediate
5092,1,0,AM,Immediate
5092,2,0,AM,Immediate
5092,3,1,AM,Immediate
5092,4,1,AM,Immediate
5092,5,1,AM,Immediate
5092,6,1,AM,Immediate
5092,7,0,AM,Immediate
5092,8,1,AM,Immediate
5092,9,1,AM,Immediate
5092,10,1,AM,Immediate
5092,11,1,AM,Immediate
5092,12,0,AM,Immediate
5092,13,0,AM,Immediate
5092,14,1,AM,Immediate
5092,15,1,AM,Immediate
5092,16,0,AM,Immediate
5092,17,0,AM,Immediate
5092,18,1,AM,Immediate
5092,19,0,AM,Immediate
5092,20,0,AM,Immediate
5093,1,1,AM,Immediate
5093,2,0,AM,Immediate
5093,3,1,AM,Immediate
5093,4,1,AM,Immediate
5093,5,0,AM,Immediate
5093,6,1,AM,Immediate
5093,7,1,AM,Immediate
5093,8,1,AM,Immediate
5093,9,0,AM,Immediate
5093,10,0,AM,Immediate
5093,11,0,AM,Immediate
5093,12,1,AM,Immediate
5093,13,1,AM,Immediate
5093,14,1,AM,Immediate
5093,15,0,AM,Immediate
5093,16,0,AM,Immediate
5093,17,0,AM,Immediate
5093,18,0,AM,Immediate
5093,19,1,AM,Immediate
5093,20,1,AM,Immediate
5094,1,1,AM,Immediate
5094,2,1,AM,Immediate
5094,3,0,AM,Immediate
5094,4,0,AM,Immediate
5094,5,1,AM,Immediate
5094,6,1,AM,Immediate
5094,7,1,AM,Immediate
5094,8,1,AM,Immediate
5094,9,1,AM,Immediate
5094,10,1,AM,Immediate
5094,11,0,AM,Immediate
5094,12,1,AM,Immediate
5094,13,0,AM,Immediate
5094,14,0,AM,Immediate
5094,15,1,AM,Immediate
5094,16,0,AM,Immediate
5094,17,1,AM,Immediate
5094,18,1,AM,Immediate
5094,19,1,AM,Immediate
5094,20,1,AM,Immediate
5095,1,0,AM,Immediate
5095,2,1,AM,Immediate
5095,3,0,AM,Immediate
5095,4,1,AM,Immediate
5095,5,1,AM,Immediate
5095,6,0,AM,Immediate
5095,7,0,AM,Immediate
5095,8,0,AM,Immediate
5095,9,1,AM,Immediate
5095,10,1,AM,Immediate
5095,11,1,AM,Immediate
5095,12,0,AM,Immediate
5095,13,1,AM,Immediate
5095,14,0,AM,Immediate
5095,15,1,AM,Immediate
5095,16,1,AM,Immediate
5095,17,0,AM,Immediate
5095,18,0,AM,Immediate
5095,19,0,AM,Immediate
5095,20,0,AM,Immediate
5096,1,0,AM,Immediate
5096,2,0,AM,Immediate
5096,3,1,AM,Immediate
5096,4,1,AM,Immediate
5096,5,0,AM,Immediate
5096,6,0,AM,Immediate
5096,7,0,AM,Immediate
5096,8,0,AM,Immediate
5096,9,0,AM,Immediate
5096,10,1,AM,Immediate
5096,11,0,AM,Immediate
5096,12,1,AM,Immediate
5096,13,0,AM,Immediate
5096,14,1,AM,Immediate
5096,15,0,AM,Immediate
5096,16,1,AM,Immediate
5096,17,0,AM,Immediate
5096,18,0,AM,Immediate
5096,19,0,AM,Immediate
5096,20,0,AM,Immediate
5097,1,0,AM,Immediate
5097,2,1,AM,Immediate
5097,3,1,AM,Immediate
5097,4,0,AM,Immediate
5097,5,1,AM,Immediate
5097,6,1,AM,Immediate
5097,7,0,AM,Immediate
5097,8,0,AM,Immediate
5097,9,1,AM,Immediate
5097,10,1,AM,Immediate
5097,11,0,AM,Immediate
5097,12,0,AM,Immediate
5097,13,0,AM,Immediate
5097,14,1,AM,Immediate
5097,15,0,AM,Immediate
5097,16,0,AM,Immediate
5097,17,0,AM,Immediate
5097,18,1,AM,Immediate
5097,19,1,AM,Immediate
5097,20,0,AM,Immediate
5098,1,0,AM,Immediate
5098,2,0,AM,Immediate
5098,3,1,AM,Immediate
5098,4,0,AM,Immediate
5098,5,0,AM,Immediate
5098,6,0,AM,Immediate
5098,7,1,AM,Immediate
5098,8,1,AM,Immediate
5098,9,1,AM,Immediate
5098,10,0,AM,Immediate
5098,11,1,AM,Immediate
5098,12,0,AM,Immediate
5098,13,0,AM,Immediate
5098,14,0,AM,Immediate
5098,15,1,AM,Immediate
5098,16,1,AM,Immediate
5098,17,1,AM,Immediate
5098,18,0,AM,Immediate
5098,19,1,AM,Immediate
5098,20,1,AM,Immediate
5099,1,1,AM,Immediate
5099,2,1,AM,Immediate
5099,3,1,AM,Immediate
5099,4,0,AM,Immediate
5099,5,0,AM,Immediate
5099,6,1,AM,Immediate
5099,7,1,AM,Immediate
5099,8,0,AM,Immediate
5099,9,0,AM,Immediate
5099,10,1,AM,Immediate
5099,11,0,AM,Immediate
5099,12,1,AM,Immediate
5099,13,0,AM,Immediate
5099,14,1,AM,Immediate
5099,15,0,AM,Immediate
5099,16,0,AM,Immediate
5099,17,1,AM,Immediate
5099,18,0,AM,Immediate
5099,19,0,AM,Immediate
5099,20,1,AM,Immediate
5100,1,1,AM,Immediate
5100,2,0,AM,Immediate
5100,3,0,AM,Immediate
5100,4,1,AM,Immediate
5100,5,1,AM,Immediate
5100,6,0,AM,Immediate
5100,7,1,AM,Immediate
5100,8,0,AM,Immediate
5100,9,1,AM,Immediate
5100,10,1,AM,Immediate
5100,11,0,AM,Immediate
5100,12,1,AM,Immediate
5100,13,1,AM,Immediate
5100,14,0,AM,Immediate
5100,15,0,AM,Immediate
5100,16,0,AM,Immediate
5100,17,1,AM,Immediate
5100,18,1,AM,Immediate
5100,19,0,AM,Immediate
5100,20,0,AM,Immediate
5101,1,0,AM,Immediate
5101,2,1,AM,Immediate
5101,3,1,AM,Immediate
5101,4,1,AM,Immediate
5101,5,1,AM,Immediate
5101,6,1,AM,Immediate
5101,7,0,AM,Immediate
5101,8,0,AM,Immediate
5101,9,0,AM,Immediate
5101,10,1,AM,Immediate
5101,11,0,AM,Immediate
5101,12,0,AM,Immediate
5101,13,1,AM,Immediate
5101,14,1,AM,Immediate
5101,15,0,AM,Immediate
5101,16,1,AM,Immediate
5101,17,0,AM,Immediate
5101,18,0,AM,Immediate
5101,19,0,AM,Immediate
5101,20,0,AM,Immediate
5102,1,1,AM,Immediate
5102,2,0,AM,Immediate
5102,3,0,AM,Immediate
5102,4,0,AM,Immediate
5102,5,1,AM,Immediate
5102,6,0,AM,Immediate
5102,7,0,AM,Immediate
5102,8,1,AM,Immediate
5102,9,0,AM,Immediate
5102,10,1,AM,Immediate
5102,11,0,AM,Immediate
5102,12,1,AM,Immediate
5102,13,1,AM,Immediate
5102,14,1,AM,Immediate
5102,15,0,AM,Immediate
5102,16,1,AM,Immediate
5102,17,0,AM,Immediate
5102,18,1,AM,Immediate
5102,19,0,AM,Immediate
5102,20,0,AM,Immediate
5103,1,0,AM,Immediate
5103,2,0,AM,Immediate
5103,3,0,AM,Immediate
5103,4,0,AM,Immediate
5103,5,0,AM,Immediate
5103,6,1,AM,Immediate
5103,7,1,AM,Immediate
5103,8,0,AM,Immediate
5103,9,0,AM,Immediate
5103,10,1,AM,Immediate
5103,11,0,AM,Immediate
5103,12,1,AM,Immediate
5103,13,0,AM,Immediate
5103,14,1,AM,Immediate
5103,15,0,AM,Immediate
5103,16,0,AM,Immediate
5103,17,0,AM,Immediate
5103,18,0,AM,Immediate
5103,19,0,AM,Immediate
5103,20,0,AM,Immediate
5104,1,1,AM,Immediate
5104,2,0,AM,Immediate
5104,3,1,AM,Immediate
5104,4,0,AM,Immediate
5104,5,0,AM,Immediate
5104,6,0,AM,Immediate
5104,7,0,AM,Immediate
5104,8,1,AM,Immediate
5104,9,0,AM,Immediate
5104,10,0,AM,Immediate
5104,11,0,AM,Immediate
5104,12,1,AM,Immediate
5104,13,0,AM,Immediate
5104,14,1,AM,Immediate
5104,15,0,AM,Immediate
5104,16,0,AM,Immediate
5104,17,1,AM,Immediate
5104,18,0,AM,Immediate
5104,19,1,AM,Immediate
5104,20,0,AM,Immediate
5105,1,0,AM,Immediate
5105,2,0,AM,Immediate
5105,3,1,AM,Immediate
5105,4,0,AM,Immediate
5105,5,1,AM,Immediate
5105,6,1,AM,Immediate
5105,7,1,AM,Immediate
5105,8,1,AM,Immediate
5105,9,0,AM,Immediate
5105,10,0,AM,Immediate
5105,11,0,AM,Immediate
5105,12,1,AM,Immediate
5105,13,1,AM,Immediate
5105,14,1,AM,Immediate
5105,15,1,AM,Immediate
5105,16,1,AM,Immediate
5105,17,0,AM,Immediate
5105,18,1,AM,Immediate
5105,19,1,AM,Immediate
5105,20,1,AM,Immediate
5106,1,0,AM,Immediate
5106,2,1,AM,Immediate
5106,3,1,AM,Immediate
5106,4,0,AM,Immediate
5106,5,1,AM,Immediate
5106,6,0,AM,Immediate
5106,7,1,AM,Immediate
5106,8,1,AM,Immediate
5106,9,0,AM,Immediate
5106,10,0,AM,Immediate
5106,11,0,AM,Immediate
5106,12,1,AM,Immediate
5106,13,1,AM,Immediate
5106,14,1,AM,Immediate
5106,15,0,AM,Immediate
5106,16,0,AM,Immediate
5106,17,1,AM,Immediate
5106,18,0,AM,Immediate
5106,19,0,AM,Immediate
5106,20,0,AM,Immediate
5107,1,0,AM,Immediate
5107,2,1,AM,Immediate
5107,3,0,AM,Immediate
5107,4,0,AM,Immediate
5107,5,0,AM,Immediate
5107,6,1,AM,Immediate
5107,7,1,AM,Immediate
5107,8,0,AM,Immediate
5107,9,1,AM,Immediate
5107,10,0,AM,Immediate
5107,11,0,AM,Immediate
5107,12,1,AM,Immediate
5107,13,1,AM,Immediate
5107,14,1,AM,Immediate
5107,15,0,AM,Immediate
5107,16,0,AM,Immediate
5107,17,1,AM,Immediate
5107,18,0,AM,Immediate
5107,19,0,AM,Immediate
5107,20,0,AM,Immediate
5108,1,1,AM,Immediate
5108,2,1,AM,Immediate
5108,3,0,AM,Immediate
5108,4,1,AM,Immediate
5108,5,1,AM,Immediate
5108,6,0,AM,Immediate
5108,7,0,AM,Immediate
5108,8,0,AM,Immediate
5108,9,0,AM,Immediate
5108,10,1,AM,Immediate
5108,11,1,AM,Immediate
5108,12,1,AM,Immediate
5108,13,0,AM,Immediate
5108,14,0,AM,Immediate
5108,15,1,AM,Immediate
5108,16,0,AM,Immediate
5108,17,0,AM,Immediate
5108,18,1,AM,Immediate
5108,19,0,AM,Immediate
5108,20,1,AM,Immediate
5109,1,0,AM,Immediate
5109,2,0,AM,Immediate
5109,3,1,AM,Immediate
5109,4,0,AM,Immediate
5109,5,0,AM,Immediate
5109,6,0,AM,Immediate
5109,7,0,AM,Immediate
5109,8,0,AM,Immediate
5109,9,0,AM,Immediate
5109,10,0,AM,Immediate
5109,11,0,AM,Immediate
5109,12,1,AM,Immediate
5109,13,0,AM,Immediate
5109,14,0,AM,Immediate
5109,15,0,AM,Immediate
5109,16,1,AM,Immediate
5109,17,0,AM,Immediate
5109,18,1,AM,Immediate
5109,19,0,AM,Immediate
5109,20,1,AM,Immediate
5110,1,1,AM,Immediate
5110,2,1,AM,Immediate
5110,3,1,AM,Immediate
5110,4,1,AM,Immediate
5110,5,0,AM,Immediate
5110,6,1,AM,Immediate
5110,7,1,AM,Immediate
5110,8,1,AM,Immediate
5110,9,1,AM,Immediate
5110,10,1,AM,Immediate
5110,11,0,AM,Immediate
5110,12,0,AM,Immediate
5110,13,1,AM,Immediate
5110,14,0,AM,Immediate
5110,15,1,AM,Immediate
5110,16,1,AM,Immediate
5110,17,1,AM,Immediate
5110,18,0,AM,Immediate
5110,19,0,AM,Immediate
5110,20,1,AM,Immediate
5111,1,1,AM,Immediate
5111,2,0,AM,Immediate
5111,3,1,AM,Immediate
5111,4,1,AM,Immediate
5111,5,0,AM,Immediate
5111,6,1,AM,Immediate
5111,7,0,AM,Immediate
5111,8,1,AM,Immediate
5111,9,0,AM,Immediate
5111,10,1,AM,Immediate
5111,11,1,AM,Immediate
5111,12,0,AM,Immediate
5111,13,0,AM,Immediate
5111,14,0,AM,Immediate
5111,15,0,AM,Immediate
5111,16,1,AM,Immediate
5111,17,0,AM,Immediate
5111,18,0,AM,Immediate
5111,19,1,AM,Immediate
5111,20,1,AM,Immediate
5112,1,0,AM,Immediate
5112,2,0,AM,Immediate
5112,3,1,AM,Immediate
5112,4,1,AM,Immediate
5112,5,1,AM,Immediate
5112,6,1,AM,Immediate
5112,7,0,AM,Immediate
5112,8,0,AM,Immediate
5112,9,0,AM,Immediate
5112,10,0,AM,Immediate
5112,11,0,AM,Immediate
5112,12,1,AM,Immediate
5112,13,1,AM,Immediate
5112,14,0,AM,Immediate
5112,15,1,AM,Immediate
5112,16,1,AM,Immediate
5112,17,1,AM,Immediate
5112,18,1,AM,Immediate
5112,19,1,AM,Immediate
5112,20,0,AM,Immediate
5113,1,0,AM,Immediate
5113,2,1,AM,Immediate
5113,3,0,AM,Immediate
5113,4,1,AM,Immediate
5113,5,0,AM,Immediate
5113,6,1,AM,Immediate
5113,7,1,AM,Immediate
5113,8,1,AM,Immediate
5113,9,0,AM,Immediate
5113,10,1,AM,Immediate
5113,11,0,AM,Immediate
5113,12,1,AM,Immediate
5113,13,0,AM,Immediate
5113,14,0,AM,Immediate
5113,15,1,AM,Immediate
5113,16,1,AM,Immediate
5113,17,0,AM,Immediate
5113,18,0,AM,Immediate
5113,19,0,AM,Immediate
5113,20,1,AM,Immediate
5114,1,1,AM,Immediate
5114,2,0,AM,Immediate
5114,3,1,AM,Immediate
5114,4,1,AM,Immediate
5114,5,0,AM,Immediate
5114,6,0,AM,Immediate
5114,7,0,AM,Immediate
5114,8,0,AM,Immediate
5114,9,0,AM,Immediate
5114,10,1,AM,Immediate
5114,11,1,AM,Immediate
5114,12,1,AM,Immediate
5114,13,1,AM,Immediate
5114,14,0,AM,Immediate
5114,15,0,AM,Immediate
5114,16,1,AM,Immediate
5114,17,0,AM,Immediate
5114,18,0,AM,Immediate
5114,19,1,AM,Immediate
5114,20,0,AM,Immediate
5115,1,1,AM,Immediate
5115,2,0,AM,Immediate
5115,3,1,AM,Immediate
5115,4,1,AM,Immediate
5115,5,0,AM,Immediate
5115,6,0,AM,Immediate
5115,7,1,AM,Immediate
5115,8,0,AM,Immediate
5115,9,1,AM,Immediate
5115,10,0,AM,Immediate
5115,11,0,AM,Immediate
5115,12,1,AM,Immediate
5115,13,1,AM,Immediate
5115,14,0,AM,Immediate
5115,15,0,AM,Immediate
5115,16,1,AM,Immediate
5115,17,1,AM,Immediate
5115,18,1,AM,Immediate
5115,19,0,AM,Immediate
5115,20,1,AM,Immediate
5116,1,0,AM,Immediate
5116,2,0,AM,Immediate
5116,3,0,AM,Immediate
5116,4,0,AM,Immediate
5116,5,1,AM,Immediate
5116,6,0,AM,Immediate
5116,7,0,AM,Immediate
5116,8,0,AM,Immediate
5116,9,1,AM,Immediate
5116,10,0,AM,Immediate
5116,11,1,AM,Immediate
5116,12,0,AM,Immediate
5116,13,1,AM,Immediate
5116,14,0,AM,Immediate
5116,15,0,AM,Immediate
5116,16,0,AM,Immediate
5116,17,1,AM,Immediate
5116,18,0,AM,Immediate
5116,19,1,AM,Immediate
5116,20,1,AM,Immediate
5117,1,1,AM,Immediate
5117,2,0,AM,Immediate
5117,3,1,AM,Immediate
5117,4,1,AM,Immediate
5117,5,1,AM,Immediate
5117,6,0,AM,Immediate
5117,7,0,AM,Immediate
5117,8,0,AM,Immediate
5117,9,0,AM,Immediate
5117,10,0,AM,Immediate
5117,11,1,AM,Immediate
5117,12,0,AM,Immediate
5117,13,0,AM,Immediate
5117,14,0,AM,Immediate
5117,15,0,AM,Immediate
5117,16,1,AM,Immediate
5117,17,1,AM,Immediate
5117,18,1,AM,Immediate
5117,19,0,AM,Immediate
5117,20,1,AM,Immediate
5118,1,0,AM,Immediate
5118,2,1,AM,Immediate
5118,3,1,AM,Immediate
5118,4,0,AM,Immediate
5118,5,0,AM,Immediate
5118,6,1,AM,Immediate
5118,7,1,AM,Immediate
5118,8,1,AM,Immediate
5118,9,0,AM,Immediate
5118,10,1,AM,Immediate
5118,11,1,AM,Immediate
5118,12,1,AM,Immediate
5118,13,1,AM,Immediate
5118,14,0,AM,Immediate
5118,15,1,AM,Immediate
5118,16,0,AM,Immediate
5118,17,1,AM,Immediate
5118,18,0,AM,Immediate
5118,19,0,AM,Immediate
5118,20,1,AM,Immediate
5119,1,1,AM,Immediate
5119,2,0,AM,Immediate
5119,3,0,AM,Immediate
5119,4,0,AM,Immediate
5119,5,0,AM,Immediate
5119,6,0,AM,Immediate
5119,7,1,AM,Immediate
5119,8,0,AM,Immediate
5119,9,1,AM,Immediate
5119,10,0,AM,Immediate
5119,11,0,AM,Immediate
5119,12,1,AM,Immediate
5119,13,0,AM,Immediate
5119,14,1,AM,Immediate
5119,15,0,AM,Immediate
5119,16,1,AM,Immediate
5119,17,0,AM,Immediate
5119,18,1,AM,Immediate
5119,19,0,AM,Immediate
5119,20,0,AM,Immediate
5120,1,0,AM,Immediate
5120,2,1,AM,Immediate
5120,3,1,AM,Immediate
5120,4,0,AM,Immediate
5120,5,1,AM,Immediate
5120,6,1,AM,Immediate
5120,7,1,AM,Immediate
5120,8,1,AM,Immediate
5120,9,0,AM,Immediate
5120,10,0,AM,Immediate
5120,11,0,AM,Immediate
5120,12,0,AM,Immediate
5120,13,0,AM,Immediate
5120,14,1,AM,Immediate
5120,15,0,AM,Immediate
5120,16,1,AM,Immediate
5120,17,0,AM,Immediate
5120,18,1,AM,Immediate
5120,19,0,AM,Immediate
5120,20,1,AM,Immediate
5121,21,1,PM,Immediate
5121,22,1,PM,Immediate
5121,23,1,PM,Immediate
5121,24,1,PM,Immediate
5121,25,1,PM,Immediate
5121,26,1,PM,Immediate
5121,27,1,PM,Immediate
5121,28,0,PM,Immediate
5121,29,1,PM,Immediate
5121,30,1,PM,Immediate
5121,31,0,PM,Immediate
5121,32,1,PM,Immediate
5121,33,1,PM,Immediate
5121,34,1,PM,Immediate
5121,35,0,PM,Immediate
5121,36,0,PM,Immediate
5121,37,0,PM,Immediate
5121,38,1,PM,Immediate
5121,39,0,PM,Immediate
5121,40,1,PM,Immediate
5122,21,1,PM,Immediate
5122,22,1,PM,Immediate
5122,23,0,PM,Immediate
5122,24,1,PM,Immediate
5122,25,0,PM,Immediate
5122,26,1,PM,Immediate
5122,27,1,PM,Immediate
5122,28,0,PM,Immediate
5122,29,1,PM,Immediate
5122,30,0,PM,Immediate
5122,31,0,PM,Immediate
5122,32,0,PM,Immediate
5122,33,1,PM,Immediate
5122,34,1,PM,Immediate
